Date,Open,High,Low,Close,Adj Close,Volume,symbol,return,SMA_5,SMA_15,SMA_ratio
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.94325256347656,148158800,AAPL,,,,
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.16383361816406,365248800,AAPL,-0.09960737025028876,,,
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.622257232666016,234428400,AAPL,0.04268930277240135,,,
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.54296875,219111200,AAPL,-0.002225831939036471,,,
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.220523834228516,164101200,AAPL,0.01906312082634498,37.352499389648436,,
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.835609436035156,180396400,AAPL,0.016981741682214002,37.12199935913086,,
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.95335006713867,143122800,AAPL,0.003196174424155096,37.70249938964844,,
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.59053421020508,108092800,AAPL,-0.009818008684413626,37.90399932861328,,
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.04032516479492,129756800,AAPL,-0.015037056846080588,38.00749969482422,,
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.77796173095703,114843600,AAPL,0.020466715494791732,38.12350006103516,,
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.22725296020508,122278800,AAPL,0.01221660042928363,38.20500030517578,,
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.44829559326172,119284800,AAPL,0.005937770455975322,38.30800018310547,,
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.67896270751953,135004000,AAPL,0.006159416849145227,38.53450088500976,,
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.833213806152344,121576000,AAPL,-0.022446142762788446,38.699501037597656,,
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,36.982181549072266,92522400,AAPL,0.004044325537150728,38.742000579833984,38.07266667683919,0.9827233004755259
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.68905258178711,101766000,AAPL,-0.00792620345125028,38.630000305175784,37.98566665649414,0.9833203819934914
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.90481185913086,134142000,AAPL,0.03313685435310676,38.725,38.2451665242513,0.9876092065655597
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.55402755737305,104768400,AAPL,-0.009254510052704501,38.69899978637695,38.37916666666667,0.9917353646999716
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.16477584838867,166348800,AAPL,-0.010364749483978586,38.767999267578126,38.49166666666667,0.9928721469734819
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.70442199707031,244439200,AAPL,0.06833467691179762,39.33449935913086,38.733333333333334,0.9847165710612261
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.99034118652344,162958400,AAPL,0.007201225061459926,40.02149963378906,38.95216674804688,0.9732810390533349
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.00956726074219,130672400,AAPL,0.00048066468325647094,40.45950012207031,39.16416676839193,0.9679844449444449
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.14603042602539,125982000,AAPL,0.02840497001068898,41.206999969482425,39.480166880289715,0.9580936954771863
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.85002899169922,144406400,AAPL,0.017109446281934337,42.18199996948242,39.8831667582194,0.9455020337365189
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.864444732666016,112958400,AAPL,0.0003445448381349525,42.631500244140625,40.236000061035156,0.9438091512288566
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.071563720703125,126966800,AAPL,-0.01893941085698192,42.856500244140626,40.50266672770182,0.945076394408556
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.11981964111328,95280000,AAPL,-0.003100495915100643,43.05100021362305,40.74516677856445,0.9464394921461328
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.88334274291992,83973600,AAPL,-0.0057509005649181155,42.95999984741211,40.9553332010905,0.9533364373034938
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.23563766479492,89134000,AAPL,0.008617168016179066,42.79550018310547,41.248499806722,0.9638513308697305
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.06431198120117,89960800,AAPL,-0.004154758712640039,42.592499542236325,41.51949971516927,0.9748077751106616
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.21392822265625,87342800,AAPL,0.0036432624436515404,42.5854995727539,41.8211664835612,0.9820517993950757
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.122222900390625,98507200,AAPL,-0.0022248529041146714,42.5859992980957,42.03216654459636,0.9869949569664294
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.24529266357422,75891200,AAPL,0.002992574300642481,42.6609992980957,42.27599970499674,0.9909753733050471
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.51072311401367,104457600,AAPL,0.006435418888726563,42.71799926757812,42.56516647338867,0.9964222857622116
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.27666091918945,68998800,AAPL,-0.005638558551334882,42.76199951171875,42.661999766031904,0.9976614810619545
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.7375373840332,75652800,AAPL,0.011165694431014783,42.87049942016601,42.770833079020186,0.9976751765784435
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.04158020019531,87493600,AAPL,0.0072844683930379794,43.0609992980957,42.899332936604814,0.9962456430615618
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.065704345703125,68280800,AAPL,0.0005739890143372506,43.23099975585937,42.95066630045573,0.9935154528697744
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.196006774902344,111341600,AAPL,0.0030975350224347054,43.372999572753905,42.96216634114583,0.9905279036346347
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.78097152709961,112861600,AAPL,-0.009835885336134886,43.477499389648436,42.943999481201175,0.9877292871959816
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.22013854980469,103544800,AAPL,0.010511160198520164,43.57749938964844,43.011166127522785,0.9870039981628642
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.432491302490234,109744800,AAPL,0.00502946148867256,43.65849990844727,43.10183283487956,0.9872495144190696
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.35526657104492,78949600,AAPL,-0.0018197743139706235,43.718499755859376,43.20349960327148,0.9882200863372749
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.11155700683594,83241600,AAPL,-0.005753970910156836,43.70100021362305,43.263999684651694,0.9900002167722668
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.6241340637207,99185600,AAPL,-0.01157462882769189,43.66850051879883,43.30266647338867,0.9916224729252456
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.72306823730469,95997600,AAPL,0.0023768328238225056,43.56550064086914,43.337833150227866,0.9947741334934254
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.168453216552734,128044000,AAPL,0.03464224225036916,43.71800003051758,43.479166412353514,0.994536950043521
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.653465270996094,129870400,AAPL,0.011235381968699443,43.9870002746582,43.64549992879232,0.9922363347413207
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.846500396728516,124130000,AAPL,0.004422105110627239,44.346500396728516,43.80683339436849,0.9878306744042459
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.333919525146484,94318000,AAPL,0.011116553514043392,44.90800018310547,44.01800003051758,0.9801817015017579
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.9106330871582,156171600,AAPL,0.013008215562104963,45.56849975585938,44.23716659545899,0.9707839150392656
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.36909866333008,104879200,AAPL,0.010208517113258653,46.0245002746582,44.467000071207686,0.9661593239653685
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.009559631347656,126585600,AAPL,-0.007924717898659783,46.30550003051758,44.67033335367839,0.9646874199444658
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.40288162231445,124140800,AAPL,0.008738566951588034,46.62799987792969,44.89183349609375,0.9627655832036297
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.075077056884766,204136800,AAPL,0.03683031750055599,47.19599990844726,45.25750020345052,0.9589266101204101
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.1002311706543,169630800,AAPL,-0.020708356973546005,47.442500305175784,45.525500233968096,0.9595931905174367
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.54283905029297,175381200,AAPL,-0.012091062662626273,47.47850036621094,45.740333557128906,0.9633904441868381
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.072296142578125,199202000,AAPL,-0.010331737576970035,47.49150009155274,45.928000132242836,0.9670783201984391
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.477691650390625,119393600,AAPL,0.008994100299563712,47.50699996948242,46.160500081380206,0.9716568108075193
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.53800964355469,83121600,AAPL,0.0013264710478100294,47.188500213623044,46.430833435058595,0.9839438258233578
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.83479690551758,94256000,AAPL,0.006517569518774025,47.13349990844726,46.71483332316081,0.9911174305727418
2019-01-02,259.2799987792969,269.75,256.5799865722656,267.6600036621094,267.6600036621094,11679500,NFLX,,,,
2019-01-03,270.20001220703125,275.7900085449219,264.42999267578125,271.20001220703125,271.20001220703125,14969600,NFLX,0.013225765883911222,,,
2019-01-04,281.8800048828125,297.79998779296875,278.5400085449219,297.57000732421875,297.57000732421875,19330100,NFLX,0.09723449089322656,,,
2019-01-07,302.1000061035156,316.79998779296875,301.6499938964844,315.3399963378906,315.3399963378906,18620100,NFLX,0.05971700297843019,,,
2019-01-08,319.9800109863281,320.5899963378906,308.010009765625,320.2699890136719,320.2699890136719,15359200,NFLX,0.0156338958997726,294.4080017089844,,
2019-01-09,317.7099914550781,323.3500061035156,313.5,319.9599914550781,319.9599914550781,13343200,NFLX,-0.0009679257165132737,304.8679992675781,,
2019-01-10,314.57000732421875,325.3699951171875,312.5,324.6600036621094,324.6600036621094,13472500,NFLX,0.014689374711060132,315.55999755859375,,
2019-01-11,330.9599914550781,341.0899963378906,328.5199890136719,337.5899963378906,337.5899963378906,19500400,NFLX,0.039826256791514636,323.5639953613281,,
2019-01-14,334.239990234375,335.4800109863281,329.1300048828125,332.94000244140625,332.94000244140625,10499600,NFLX,-0.01377408675294467,327.08399658203126,,
2019-01-15,349.6000061035156,357.2200012207031,347.0,354.6400146484375,354.6400146484375,21181200,NFLX,0.06517694493875137,333.9580017089844,,
2019-01-16,354.0,358.8500061035156,348.1099853515625,351.3900146484375,351.3900146484375,15385500,NFLX,-0.0091642224953713,340.24400634765624,,
2019-01-17,349.5,355.7900085449219,346.4100036621094,353.19000244140625,353.19000244140625,18871200,NFLX,0.0051224784937888845,345.95000610351565,,
2019-01-18,351.9700012207031,353.0,336.7300109863281,339.1000061035156,339.1000061035156,26621000,NFLX,-0.03989353107532578,346.25200805664065,,
2019-01-22,334.8900146484375,336.8800048828125,321.0299987792969,325.1600036621094,325.1600036621094,17941400,NFLX,-0.0411088239177172,344.6960083007813,,
2019-01-23,328.25,331.75,318.6000061035156,321.989990234375,321.989990234375,13480100,NFLX,-0.009749087809177492,338.16600341796874,322.1773356119792,0.952719470188055
2019-01-24,320.6000061035156,331.79998779296875,319.0,326.6700134277344,326.6700134277344,11131600,NFLX,0.014534685348301712,333.2220031738281,326.11133626302086,0.9786608722020739
2019-01-25,328.7200012207031,340.0,328.510009765625,338.04998779296875,338.04998779296875,11152900,NFLX,0.03483629931570631,330.1940002441406,330.56800130208336,1.0011326706653247
2019-01-28,334.70001220703125,336.29998779296875,328.8800048828125,335.6600036621094,335.6600036621094,8652100,NFLX,-0.0070699133771987555,329.50599975585936,333.107334391276,1.0109294963918258
2019-01-29,335.8699951171875,338.2200012207031,328.1499938964844,328.8999938964844,328.8999938964844,7655200,NFLX,-0.020139455675004747,330.2539978027344,334.01133422851564,1.011377111104725
2019-01-30,332.75,341.7799987792969,330.79998779296875,340.6600036621094,340.6600036621094,9234500,NFLX,0.03575557915433181,333.9880004882813,335.37066853841145,1.0041398734329041
2019-01-31,339.67999267578125,345.989990234375,338.0899963378906,339.5,339.5,8535500,NFLX,-0.003405165413137068,336.5539978027344,336.6733357747396,1.0003545878901583
2019-02-01,337.17999267578125,346.8399963378906,336.5,339.8500061035156,339.8500061035156,9827800,NFLX,0.0010309458130062232,336.91400146484375,337.6860026041667,1.0022913893039958
2019-02-04,342.6000061035156,352.0,341.29998779296875,351.3399963378906,351.3399963378906,9051400,NFLX,0.03380900405479248,340.05,338.60266927083336,0.9957437708302701
2019-02-05,353.20001220703125,360.0,352.8999938964844,355.80999755859375,355.80999755859375,9046600,NFLX,0.01272272234102334,345.4320007324219,340.12733561197916,0.984643388252405
2019-02-06,357.0,357.0400085449219,347.19000244140625,352.19000244140625,352.19000244140625,6717700,NFLX,-0.010173955599972584,347.7380004882813,339.96400146484376,0.9776440912050982
2019-02-07,347.8999938964844,348.75,339.0199890136719,344.7099914550781,344.7099914550781,7864500,NFLX,-0.021238567064584934,348.7799987792969,339.51866658528644,0.9734464928424096
2019-02-08,338.0,348.0,338.0,347.57000732421875,347.57000732421875,7561400,NFLX,0.00829687546063873,350.3239990234375,339.1440002441406,0.9680866888638453
2019-02-11,350.0,352.8699951171875,344.80999755859375,345.7300109863281,345.7300109863281,5454900,NFLX,-0.005293886984253593,349.202001953125,339.58600056966145,0.9724629259578119
2019-02-12,348.0899963378906,360.0,346.5199890136719,359.9700012207031,359.9700012207031,10429400,NFLX,0.041188180898007465,350.03400268554685,341.9066670735677,0.9767812968179541
2019-02-13,357.29998779296875,359.6000061035156,350.2799987792969,351.7699890136719,351.7699890136719,10559100,NFLX,-0.0227797099181154,349.95,343.8920003255208,0.9826889564952731
2019-02-14,351.75,360.45001220703125,348.3299865722656,359.07000732421875,359.07000732421875,9295300,NFLX,0.020752248737919254,352.82200317382814,346.0519999186198,0.9808118450824823
2019-02-15,358.4700012207031,364.3999938964844,355.5,356.8699951171875,356.8699951171875,9230000,NFLX,-0.006126972908223949,354.6820007324219,347.3066670735677,0.9792057853411675
2019-02-19,355.79998779296875,365.0,355.32000732421875,361.9200134277344,361.9200134277344,7396600,NFLX,0.01415086272211985,357.9200012207031,349.057334391276,0.9752384141729981
2019-02-20,364.8500061035156,366.7099914550781,356.70001220703125,359.9100036621094,359.9100036621094,8110700,NFLX,-0.00555374030462763,357.9080017089844,351.124668375651,0.9810472710837884
2019-02-21,360.0299987792969,362.8500061035156,353.8800048828125,356.9700012207031,356.9700012207031,6227900,NFLX,-0.008168715544140226,358.9480041503906,352.212001546224,0.981234043576561
2019-02-22,360.3399963378906,366.1300048828125,360.04998779296875,363.0199890136719,363.0199890136719,7088200,NFLX,0.016948168676023334,359.7380004882813,353.7800008138021,0.9834379474328754
2019-02-25,367.010009765625,371.489990234375,363.7900085449219,363.9100036621094,363.9100036621094,7569300,NFLX,0.0024516959819642636,361.1460021972656,355.3840006510417,0.9840452295992007
2019-02-26,362.9800109863281,365.70001220703125,359.3299865722656,364.9700012207031,364.9700012207031,4944600,NFLX,0.0029128013737647063,361.75599975585936,356.29266764322915,0.9848977429087084
2019-02-27,363.5,368.0299987792969,359.79998779296875,362.8699951171875,362.8699951171875,5629900,NFLX,-0.00575391428471328,362.347998046875,356.7633341471354,0.9845875679461679
2019-02-28,362.4700012207031,366.3900146484375,357.7099914550781,358.1000061035156,358.1000061035156,6186800,NFLX,-0.0131451734170841,362.5739990234375,357.15733439127604,0.9850605265497504
2019-03-01,362.260009765625,362.8699951171875,354.69000244140625,357.32000732421875,357.32000732421875,5526500,NFLX,-0.002178159078476516,361.4340026855469,357.9980021158854,0.9904934219134583
2019-03-04,359.7200012207031,362.25,348.0400085449219,351.0400085449219,351.0400085449219,7487000,NFLX,-0.017575278883274592,358.86000366210936,358.229335530599,0.9982425789302944
2019-03-05,351.4599914550781,356.1700134277344,348.25,354.29998779296875,354.29998779296875,5937800,NFLX,0.009286631633697917,356.7260009765625,358.80066731770836,1.0058158540040993
2019-03-06,353.6000061035156,359.8800048828125,351.70001220703125,359.6099853515625,359.6099853515625,6211900,NFLX,0.014987292524821116,356.0739990234375,358.77666625976565,1.0075901841857042
2019-03-07,360.1600036621094,362.8599853515625,350.5,352.6000061035156,352.6000061035156,6151300,NFLX,-0.01949328309444398,354.9739990234375,358.8320007324219,1.0108684064737081
2019-03-08,345.75,349.9200134277344,342.4700012207031,349.6000061035156,349.6000061035156,6898800,NFLX,-0.008508224469852332,353.42999877929685,358.20066731770834,1.013498199232914
2019-03-11,352.0,358.9800109863281,350.0299987792969,358.8599853515625,358.8599853515625,5387300,NFLX,0.026487354366077964,354.993994140625,358.3333333333333,1.009406748417793
2019-03-12,359.3699951171875,360.1300048828125,353.79998779296875,356.2699890136719,356.2699890136719,5164600,NFLX,-0.007217289315088471,355.38799438476565,357.9566650390625,1.0072277924265383
2019-03-13,355.80999755859375,362.4800109863281,352.7699890136719,361.2099914550781,361.2099914550781,6444100,NFLX,0.013865895511105508,355.70799560546874,358.0433308919271,1.0065653156952046
2019-03-14,360.5,363.8399963378906,358.1000061035156,358.82000732421875,358.82000732421875,5271400,NFLX,-0.006616605817662213,356.9519958496094,358.1666646321615,1.0034028911357142
2019-03-15,361.0199890136719,364.0,358.8900146484375,361.4599914550781,361.4599914550781,8444500,NFLX,0.007357405041447329,359.32399291992186,358.0626647949219,0.9964897191675116
2019-03-18,362.4700012207031,370.9700012207031,361.8599853515625,363.44000244140625,363.44000244140625,7194700,NFLX,0.005477815064282687,360.2399963378906,358.0313313802083,0.9938689068950283
2019-03-19,366.3999938964844,366.9599914550781,356.79998779296875,358.7799987792969,358.7799987792969,7541400,NFLX,-0.012821933828983667,360.74199829101565,357.61866455078126,0.9913419181713499
2019-03-20,358.9100036621094,375.8999938964844,357.010009765625,375.2200012207031,375.2200012207031,10917200,NFLX,0.04582195913189491,363.54400024414065,358.44199829101564,0.9859659299845446
2019-03-21,374.0,379.0,370.6099853515625,377.8699951171875,377.8699951171875,8544000,NFLX,0.007062507030177301,367.3539978027344,359.75999755859374,0.9793278410210237
2019-03-22,375.95001220703125,376.42999267578125,360.0400085449219,361.010009765625,361.010009765625,8661300,NFLX,-0.04461848140743163,367.2640014648438,360.00599772135416,0.9802376390973773
2019-03-25,359.0,367.0400085449219,357.44000244140625,366.2300109863281,366.2300109863281,8473800,NFLX,0.014459436246911928,367.82200317382814,361.01866455078124,0.9815037203746843
2019-03-26,367.8699951171875,368.3800048828125,358.0199890136719,359.9700012207031,359.9700012207031,7666500,NFLX,-0.017093109733868017,368.06000366210935,361.39666544596355,0.981896054583907
2019-03-27,361.0,362.4700012207031,350.3699951171875,353.3699951171875,353.3699951171875,7852400,NFLX,-0.018334878131883725,363.69000244140625,360.9806660970052,0.9925504239153851
2019-03-28,354.489990234375,355.94000244140625,349.20001220703125,354.6099853515625,354.6099853515625,4361000,NFLX,0.0035090422263037713,359.0380004882812,361.1146647135417,1.0057839677762137
2019-03-29,357.1600036621094,358.25,353.7099914550781,356.55999755859375,356.55999755859375,4705600,NFLX,0.005499033551178867,358.147998046875,361.5786641438802,1.0095789062502485
